,tweet_id,sentiment,content
12906,1963782501,sadness,@brran1 that really sucks - I think I might cry if I skipped over anything important I don't have. Comps are getting to be disposable
12908,1963784087,happiness,"@idmoore Enjoy your day too! Prob see u up top of Glyders. No pint for me, gotta drive straight back as we've got Dog stuff to do Sunday"
12909,1963784717,happiness,@gfalcone601 tom is not with u!  hahahahahahhah he's with my bff
12911,1963784825,sadness,aWWW Poor Holly
12916,1963785766,sadness,@zhighlife people r weird
12924,1963786938,sadness,#justcause Summer Hours say our day ends at 1pm...doesn't mean I really get to leave at 1.
12930,1963788667,sadness,Time to take a astronomy test!
12932,1963788977,sadness,"Getting used to getting up in the cold, but my asthma is paying for it."
12935,1963790143,sadness,Is actually workin the weekend...Not for it
12936,1963790335,sadness,Back from LAAANDAN.  Miss it already   check out my new giant purple bow and gold wing necklace. I &lt;3 TD http://tinyurl.com/m5y2mw
12937,1963790489,sadness,"I miss my dog  r.i.p.Batman... Yeah, Batman (I really hope 'all dogs go to heaven' is true)"
12938,1963790767,sadness,"Wal-Mart orientation...it's work, but seriously...this sucks"
12939,1963790822,happiness,"@under_control aw babyy i'm sorry  i gots too excited, haha. &lt;333"
12944,1963791460,sadness,"@joemuggs urgh...Grime, me no likey"
12945,1963791472,sadness,"Don't know if I can watch Holly again, breaks your heart"
12947,1963792047,sadness,my favorite curling iron broke
12953,1963792534,sadness,@VegasRex I wish I had time!! But its back to the airport already!
12954,1963792750,sadness,I've been nudged!!! not much going on lately umped games over the wknd and i took one to the pills
12961,1963794655,sadness,Ya'll I turned off my device updates and I can't turn em back on! I feel so...so...out of touch
12967,1963808992,sadness,didnt cry at the end but was very sad to see the last episode of ER. man that was a good series.
12969,1963809301,sadness,"@_Toki_ the wee girl started crying and her mum came on, was such a shame"
12975,1963809959,sadness,It's so sad  http://bit.ly/b8jTH  I love Kelly! &lt;3
12977,1963811145,happiness,@ragazza_matta take my &quot;how well do you know me&quot; quiz!! i made one the other day... no one took it yet  i put pics from yday on fb xx
12987,1963812797,sadness,@3RDegree09 man i still haven't seen that movie...too bad i'm at work
12989,1963813077,sadness,@chevelleluv p.s. sorry about ur uncle
12994,1963814400,sadness,I hate watchn things that make me sad n wana cry
13005,1963817041,happiness,working!   I am so ready to go.
13008,1963817445,sadness,found none
13010,1963817939,sadness,@nesitajai ur leaving me for a week  i know i dont see u everyday but i like the fact that ur in the same city as me
13011,1963817972,sadness,Why did sound input for my computer stop working?  It's not the mic or jack (USB webcam mic doesn't work either) Checked input controls.
13012,1963818842,sadness,@Hardcore4 Damn Frat - that's too bad...  Should be a good show (at least I'm hoping so) esp. since it's in BK...
13015,1963819206,sadness,"too tired, i canï¿½t stay awake..but i must finish work for sunday"
13019,1963820208,sadness,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.
13023,1963821041,happiness,Dentist   but the chicks hot so thats a plus
13029,1963821445,sadness,@ChelseaPiersNYC tiny.cc doesn't seem to load for me  I was thinking on going to the batting cages but apparently you gotta book in adv
13030,1963821744,sadness,@Myke329 yooo myyyyye bust how I'm sick tooo... Just shoot me.  Long night tonight.
13032,1963822146,sadness,@FreyaLynn dude fail.  i know exactly where this place is too
13035,1963822610,sadness,home with chocolate and peanut butter. stupid kids on my bus ruined my yearbook
13043,1963859696,sadness,@ringqvist seriously...it only gets sadder
13049,1963860610,sadness,likewise @Buttahbrown you better ask about me ;)  I don't appreciate you neglecting the sir fresh.
13051,1963860741,happiness,i looked all cute too!
13056,1963861452,sadness,"I might be a snob, because my friend-follower ratio is 6"
13058,1963861739,sadness,damm i feel like the song of dead and gone by Travis Garland
13059,1963861778,sadness,@taurenlegend it's kind of hard to see a pic of a doggie if the pic doesn't exist
13069,1963866780,sadness,saying goodbye to Papa....
13070,1963866828,sadness,But I have to cause I missed a lot of classes
13084,1963870075,sadness,I keep receiving beautiful pics of the beach from @Charleymagne while I'm in my office working...getting bitter
13092,1963873320,sadness,Is Home Alone Yet Again; Mam And Dad Rather Go To The Club Than Stay In With Me Or Take Me Out; Yes I Think That Proves How Loved I Am  !
13097,1963875070,sadness,aaaaaw i want to live in the USA
13098,1963875087,sadness,or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE
13100,1963897108,sadness,Another two hours of work. Ugh. It goes by so slow. And im sore
13105,1963898812,happiness,"Having lunch with: Me, Myself and I  I haven't eat alone in soo long, but oh well"
13106,1963899163,sadness,Today is 777 days until LeakyCon 2011. Awesome number but I wish it wasn't so far away
13108,1963899363,sadness,21 days away from being evicted
13110,1963899583,sadness,Got really sick today  text me later. Nap time
13118,1963900866,sadness,Cant find my red lighter that reminds me of Amy
13120,1963901543,happiness,@welsh_lottie Not one of my favourite pastimes  This weekend is a long weekend here so Monday I'm off to an Ice Show w/ the G/daughter ;)
13128,1963903402,happiness,Bye twitter &amp; FB world! I'm at the San Francisco airport ready to board Air China. Not sure if I'll have Internet access
13130,1963903868,happiness,Damn just spent a week whole of pay on shopping  oh well i'm happy!!!
13136,1963904774,happiness,"@wrldfms i would, but i don't know how to do it from the phone..."
13144,1963907471,sadness,reyt fancies a valentinos. Worst of times considering i can't have any
13156,1963910138,sadness,he wasn't there today   my free day from when the bell rang and wen it rang at the end was okayy..but after
13158,1963910235,happiness,Reception food at Long Beach graduation = no Champagne  http://twitpic.com/67eba
13161,1963936031,sadness,my head is hurting
13164,1963936500,sadness,I have the weirdest hives all over my legs and arms. What the heck am I allergic to? It itches SO bad! Dang it!
13171,1963937867,sadness,why does @mitchelmusso never reply to mee  he must really hate me :l
13176,1963939720,sadness,Just getting back into the swing...Still sore from my surgery  and tired...Coffee time!
13178,1963940741,sadness,Lula is not feeling well.  http://tinyurl.com/m8kcsq
13181,1963941591,sadness,"@lil_kimmeh Me too, I miss it.  I, however, will #humpthestump for the rest of my life."
13186,1963943453,sadness,@iGoByDoc Noes! No kills spiders. They are mostly good. They eat bad bugs. They make WEBS like we do. So you are smushing one of your own
13192,1963945383,sadness,Neil just picked me up for the show. My tailights out  cause of heartless hit and run.
13194,1963946006,happiness,Don't really wanna go school on Monday to be honest
13204,1963949279,sadness,This is a big weekend... final project is due Sunday Night... I will be at this computer all day and night....
13206,1963949689,sadness,"My tooth is bloody killing, not sure I can wait until next week to get it fixed"
13208,1963950527,sadness,lots of Reqs today.... no fun
13209,1963951329,happiness,I want to get super pretty  and i want a cig
13215,1963952649,sadness,"@_iDANCE19 well yes lol ..  i had a chat with them earlier , there just not willing to learn anything else"
13218,1963961817,sadness,wanted to go to the club...dancing;)..but now iï¿½m tired anyways i have to go to work tomorrow!
13220,1963962201,sadness,Madly in love with The Row..wishing i had money
13223,1963962931,sadness,i feel like crap
13225,1963963696,happiness,This Water Horse movie is totally making me want to go to Scotland. I want a water horse  lol
13238,1963967607,sadness,The pool is just not fun without Tim in it...
13246,1963969267,sadness,@cassiefasho i wish you still loved me
13248,1963969390,sadness,I am very sad because I have gone on the show McFly fan I am of them!
13251,1963969674,sadness,ohh my tooth is hurts ohh  im sad it very hurts
13257,1963970700,sadness,"Alexxx Im gona miss you today. Im so sad, noooooooo"
13259,1963971007,sadness,@shanedawson Sadly I live in Scotland though Shane  &lt;/3
13261,1963971315,sadness,I wish I was laying in the sand listening to the waves crash against the shore!!!
13267,1963972494,sadness,@DimepieceMag Ahhh. U know ur sh*t...Love it!!! lol How's the next issue coming along? Been out the loop  sowwy
13268,1963973047,sadness,@ego_assassin  We are soooo sorry   We love kitties and know how much they become a part of you.
13270,1963973725,sadness,"trying to straighten my hair, but it's too effing hot in here. also, i need food"
13276,1963974442,sadness,you know what it is to see people you love most in his country and could not get closer?
13281,1963985671,sadness,dont wanna work tonight
13282,1963985846,sadness,Barg - We posted the GMOD to you for your birthday!!! But you didn't see it.
13285,1963986326,sadness,We're all a little upset cause Stephanie didn't bring brownies today.
13288,1963986800,sadness,Having asthma issues today.   BAH!
13291,1963987175,sadness,its friday &amp; every1 has plans but me..my mom is laser tagging w/ friends(haha)My brother is out..my sister and dad r working me-bf=alone
13292,1963987240,sadness,@JJaneBB I didn't include that in my getaway music.  I fail.
13298,1963987898,happiness,@tommcfly wishing i could be in sï¿½o paulo for the show  but fortunately i went to the brasilia one! haha
13303,1963988624,sadness,"@heidepaneer   We could probably get some $$ for it on craig's list.  List it, I'll cry later."
13306,1963990056,sadness,@wojo4hitz @marchingstars @winkiedinkie @erockett89 Now I feel left out...  All alone in AZ...lol
13308,1963990285,sadness,@victoriax64 im sorry
13310,1963991825,sadness,producing the 6 with @PieterBickford then anchoring... and a sad goodbye to Miss Lynne Ashminov  we will miss you!
13312,1963992468,sadness,Sulking at home while it rained was poor strategy.  Now i'm watching the sun shine from a desk in the Robarts reference room.
13313,1963992814,happiness,"Back from the gym, just checkin' email. Gonna go watch an old movie or something. It's a little cool out to sit outside and read!"
13319,1963993958,sadness,Is leaving Utah today  Super Sad Face
13323,1963994655,sadness,R.i.p. to my lil sis's cousins babyfather Jimmy aka GemStar
13324,1963994659,sadness,@shabooty are being douchie? lol...thats hilarious man. i have a headache from the meeting.
13333,1963996234,happiness,Omg i just seen the sun and the moon in the same place  this disproves my theory that they are the same person
13337,1963997676,sadness,This week has been so lonely without gossip girl xoxo
13341,1963998124,happiness,"A sweater, a sandwich and a hug sound so fantastic right about now"
13343,1963998429,sadness,@bloodyironist that sucks.  But woot for Misha.
13349,1964005157,sadness,@lizzerdrix I hate cottage cheese.  I even got some fancy stuff last weekend with lemon and berries...I could only eat half of it.
13352,1964005884,sadness,I have to work tonight  But I get my paycheck!
13357,1964006912,sadness,@UncleRUSH so unfair i wanted to watch it but up came a message saying &quot;this video is not currently available in your country&quot;
13359,1964008769,sadness,in science class right now... urgh... stupid project.. don't wanna go to track after school! too tired!  lol
13362,1964009223,sadness,@tommcfly i hate feeling like this
13364,1964009495,sadness,@Aonir awww don't be sad  we'll download a copy for you!
